laus.code,state.fips,county.fips,county,state.abbr,report.month,preliminary,civilian.labor.force,employed,unemployed,rate.unemployed
CN2615300000000,26,153,Schoolcraft County,MI,2019-04-01,FALSE,3307,3048,259,7.8
CN2615300000000,26,153,Schoolcraft County,MI,2019-05-01,FALSE,3355,3149,206,6.1
CN2615300000000,26,153,Schoolcraft County,MI,2019-06-01,FALSE,3412,3199,213,6.2
CN2615300000000,26,153,Schoolcraft County,MI,2019-07-01,FALSE,3424,3192,232,6.8
CN2615300000000,26,153,Schoolcraft County,MI,2019-08-01,FALSE,3400,3205,195,5.7
CN2615300000000,26,153,Schoolcraft County,MI,2019-09-01,FALSE,3284,3130,154,4.7
CN2615300000000,26,153,Schoolcraft County,MI,2019-10-01,FALSE,3260,3122,138,4.2
CN2615300000000,26,153,Schoolcraft County,MI,2019-11-01,FALSE,3268,3106,162,5
CN2615300000000,26,153,Schoolcraft County,MI,2019-12-01,FALSE,3297,3041,256,7.8
CN2615300000000,26,153,Schoolcraft County,MI,2020-01-01,FALSE,3323,3013,310,9.3
CN2615300000000,26,153,Schoolcraft County,MI,2020-02-01,FALSE,3275,3023,252,7.7
CN2615300000000,26,153,Schoolcraft County,MI,2020-03-01,TRUE,3190,2933,257,8.1
CN2615500000000,26,155,Shiawassee County,MI,2019-02-01,FALSE,33818,32116,1702,5
CN2615500000000,26,155,Shiawassee County,MI,2019-03-01,FALSE,33725,32016,1709,5.1
CN2615500000000,26,155,Shiawassee County,MI,2019-04-01,FALSE,33533,32185,1348,4
CN2615500000000,26,155,Shiawassee County,MI,2019-05-01,FALSE,33711,32358,1353,4
CN2615500000000,26,155,Shiawassee County,MI,2019-06-01,FALSE,33720,32221,1499,4.4
CN2615500000000,26,155,Shiawassee County,MI,2019-07-01,FALSE,33397,31661,1736,5.2
CN2615500000000,26,155,Shiawassee County,MI,2019-08-01,FALSE,33123,31746,1377,4.2
CN2615500000000,26,155,Shiawassee County,MI,2019-09-01,FALSE,33094,31999,1095,3.3
CN2615500000000,26,155,Shiawassee County,MI,2019-10-01,FALSE,33267,32098,1169,3.5
CN2615500000000,26,155,Shiawassee County,MI,2019-11-01,FALSE,33549,32527,1022,3
CN2615500000000,26,155,Shiawassee County,MI,2019-12-01,FALSE,33500,32247,1253,3.7
CN2615500000000,26,155,Shiawassee County,MI,2020-01-01,FALSE,33519,32030,1489,4.4
CN2615500000000,26,155,Shiawassee County,MI,2020-02-01,FALSE,34031,32762,1269,3.7
CN2615500000000,26,155,Shiawassee County,MI,2020-03-01,TRUE,33114,31805,1309,4
CN2615700000000,26,157,Tuscola County,MI,2019-02-01,FALSE,23869,22334,1535,6.4
CN2615700000000,26,157,Tuscola County,MI,2019-03-01,FALSE,23910,22428,1482,6.2
CN2615700000000,26,157,Tuscola County,MI,2019-04-01,FALSE,23767,22593,1174,4.9
CN2615700000000,26,157,Tuscola County,MI,2019-05-01,FALSE,23907,22729,1178,4.9
CN2615700000000,26,157,Tuscola County,MI,2019-06-01,FALSE,24307,23025,1282,5.3
CN2615700000000,26,157,Tuscola County,MI,2019-07-01,FALSE,24132,22665,1467,6.1
CN2615700000000,26,157,Tuscola County,MI,2019-08-01,FALSE,23966,22830,1136,4.7
CN2615700000000,26,157,Tuscola County,MI,2019-09-01,FALSE,23619,22757,862,3.6
CN2615700000000,26,157,Tuscola County,MI,2019-10-01,FALSE,23524,22607,917,3.9
CN2615700000000,26,157,Tuscola County,MI,2019-11-01,FALSE,23727,22863,864,3.6
CN2615700000000,26,157,Tuscola County,MI,2019-12-01,FALSE,23646,22624,1022,4.3
CN2615700000000,26,157,Tuscola County,MI,2020-01-01,FALSE,23985,22545,1440,6
CN2615700000000,26,157,Tuscola County,MI,2020-02-01,FALSE,24168,22938,1230,5.1
CN2615700000000,26,157,Tuscola County,MI,2020-03-01,TRUE,23592,22414,1178,5
CN2615900000000,26,159,Van Buren County,MI,2019-02-01,FALSE,35413,33393,2020,5.7
CN2615900000000,26,159,Van Buren County,MI,2019-03-01,FALSE,35468,33506,1962,5.5
CN2615900000000,26,159,Van Buren County,MI,2019-04-01,FALSE,34939,33518,1421,4.1
CN2615900000000,26,159,Van Buren County,MI,2019-05-01,FALSE,35079,33620,1459,4.2
CN2615900000000,26,159,Van Buren County,MI,2019-06-01,FALSE,35443,33737,1706,4.8
CN2615900000000,26,159,Van Buren County,MI,2019-07-01,FALSE,35309,33400,1909,5.4
CN2615900000000,26,159,Van Buren County,MI,2019-08-01,FALSE,35196,33637,1559,4.4
CN2615900000000,26,159,Van Buren County,MI,2019-09-01,FALSE,34919,33680,1239,3.5
CN2615900000000,26,159,Van Buren County,MI,2019-10-01,FALSE,35001,33880,1121,3.2
CN2615900000000,26,159,Van Buren County,MI,2019-11-01,FALSE,35100,33888,1212,3.5
CN2615900000000,26,159,Van Buren County,MI,2019-12-01,FALSE,34982,33509,1473,4.2
CN2615900000000,26,159,Van Buren County,MI,2020-01-01,FALSE,35131,33258,1873,5.3
CN2615900000000,26,159,Van Buren County,MI,2020-02-01,FALSE,35615,34009,1606,4.5
CN2615900000000,26,159,Van Buren County,MI,2020-03-01,TRUE,34602,33080,1522,4.4
CN2616100000000,26,161,Washtenaw County,MI,2019-02-01,FALSE,199435,193538,5897,3
CN2616100000000,26,161,Washtenaw County,MI,2019-03-01,FALSE,199992,193741,6251,3.1
CN2616100000000,26,161,Washtenaw County,MI,2019-04-01,FALSE,198131,193056,5075,2.6
CN2616100000000,26,161,Washtenaw County,MI,2019-05-01,FALSE,197099,191487,5612,2.8
CN2616100000000,26,161,Washtenaw County,MI,2019-06-01,FALSE,196456,189784,6672,3.4
CN2616100000000,26,161,Washtenaw County,MI,2019-07-01,FALSE,197148,188961,8187,4.2
CN2616100000000,26,161,Washtenaw County,MI,2019-08-01,FALSE,195961,189782,6179,3.2
CN2616100000000,26,161,Washtenaw County,MI,2019-09-01,FALSE,197583,192220,5363,2.7
CN2616100000000,26,161,Washtenaw County,MI,2019-10-01,FALSE,199449,194751,4698,2.4
CN2616100000000,26,161,Washtenaw County,MI,2019-11-01,FALSE,202006,197622,4384,2.2
CN2616100000000,26,161,Washtenaw County,MI,2019-12-01,FALSE,200349,196082,4267,2.1
CN2616100000000,26,161,Washtenaw County,MI,2020-01-01,FALSE,198766,193808,4958,2.5
CN2616100000000,26,161,Washtenaw County,MI,2020-02-01,FALSE,203704,199256,4448,2.2
CN2616100000000,26,161,Washtenaw County,MI,2020-03-01,TRUE,199466,194676,4790,2.4
CN2616300000000,26,163,Wayne County,MI,2019-02-01,FALSE,804744,763095,41649,5.2
CN2616300000000,26,163,Wayne County,MI,2019-03-01,FALSE,807165,763927,43238,5.4
CN2616300000000,26,163,Wayne County,MI,2019-04-01,FALSE,793142,758747,34395,4.3
CN2616300000000,26,163,Wayne County,MI,2019-05-01,FALSE,797188,760664,36524,4.6
CN2616300000000,26,163,Wayne County,MI,2019-06-01,FALSE,804409,762087,42322,5.3
CN2616300000000,26,163,Wayne County,MI,2019-07-01,FALSE,820208,766745,53463,6.5
CN2616300000000,26,163,Wayne County,MI,2019-08-01,FALSE,816837,770486,46351,5.7
CN2616300000000,26,163,Wayne County,MI,2019-09-01,FALSE,813948,775810,38138,4.7
CN2616300000000,26,163,Wayne County,MI,2019-10-01,FALSE,815755,777018,38737,4.7
CN2616300000000,26,163,Wayne County,MI,2019-11-01,FALSE,806697,772995,33702,4.2
CN2616300000000,26,163,Wayne County,MI,2019-12-01,FALSE,810632,774479,36153,4.5
CN2616300000000,26,163,Wayne County,MI,2020-01-01,FALSE,810007,768869,41138,5.1
CN2616300000000,26,163,Wayne County,MI,2020-02-01,FALSE,802802,767844,34958,4.4
CN2616300000000,26,163,Wayne County,MI,2020-03-01,TRUE,812573,766217,46356,5.7
CN2616500000000,26,165,Wexford County,MI,2019-02-01,FALSE,14795,13974,821,5.5
CN2616500000000,26,165,Wexford County,MI,2019-03-01,FALSE,14770,13986,784,5.3
CN2616500000000,26,165,Wexford County,MI,2019-04-01,FALSE,14593,13955,638,4.4
CN2616500000000,26,165,Wexford County,MI,2019-05-01,FALSE,14932,14355,577,3.9
CN2616500000000,26,165,Wexford County,MI,2019-06-01,FALSE,15307,14530,777,5.1
CN2616500000000,26,165,Wexford County,MI,2019-07-01,FALSE,15181,14408,773,5.1
CN2616500000000,26,165,Wexford County,MI,2019-08-01,FALSE,14991,14362,629,4.2
CN2616500000000,26,165,Wexford County,MI,2019-09-01,FALSE,14699,14192,507,3.4
CN2616500000000,26,165,Wexford County,MI,2019-10-01,FALSE,14662,14176,486,3.3
CN2616500000000,26,165,Wexford County,MI,2019-11-01,FALSE,14718,14200,518,3.5
CN2616500000000,26,165,Wexford County,MI,2019-12-01,FALSE,14751,14142,609,4.1
CN2616500000000,26,165,Wexford County,MI,2020-01-01,FALSE,14914,14107,807,5.4
CN2616500000000,26,165,Wexford County,MI,2020-02-01,FALSE,14982,14300,682,4.6
CN2616500000000,26,165,Wexford County,MI,2020-03-01,TRUE,14630,13935,695,4.8
CN2700100000000,27,001,Aitkin County,MN,2019-02-01,FALSE,7217,6559,658,9.1
CN2700100000000,27,001,Aitkin County,MN,2019-03-01,FALSE,7236,6609,627,8.7
CN2700100000000,27,001,Aitkin County,MN,2019-04-01,FALSE,7165,6669,496,6.9
CN2700100000000,27,001,Aitkin County,MN,2019-05-01,FALSE,7265,6953,312,4.3
CN2700100000000,27,001,Aitkin County,MN,2019-06-01,FALSE,7414,7090,324,4.4
CN2700100000000,27,001,Aitkin County,MN,2019-07-01,FALSE,7339,7004,335,4.6
CN2700100000000,27,001,Aitkin County,MN,2019-08-01,FALSE,7205,6901,304,4.2
CN2700100000000,27,001,Aitkin County,MN,2019-09-01,FALSE,7124,6883,241,3.4
CN2700100000000,27,001,Aitkin County,MN,2019-10-01,FALSE,7247,6958,289,4
CN2700100000000,27,001,Aitkin County,MN,2019-11-01,FALSE,7284,6861,423,5.8
CN2700100000000,27,001,Aitkin County,MN,2019-12-01,FALSE,7397,6778,619,8.4
CN2700100000000,27,001,Aitkin County,MN,2020-01-01,FALSE,7280,6621,659,9.1
CN2700100000000,27,001,Aitkin County,MN,2020-02-01,FALSE,7243,6667,576,8
CN2700100000000,27,001,Aitkin County,MN,2020-03-01,TRUE,7155,6583,572,8
CN2700300000000,27,003,Anoka County,MN,2019-02-01,FALSE,198807,191637,7170,3.6
CN2700300000000,27,003,Anoka County,MN,2019-03-01,FALSE,198820,191511,7309,3.7
CN2700300000000,27,003,Anoka County,MN,2019-04-01,FALSE,197812,192170,5642,2.9
CN2700300000000,27,003,Anoka County,MN,2019-05-01,FALSE,197531,192360,5171,2.6
CN2700300000000,27,003,Anoka County,MN,2019-06-01,FALSE,199916,193607,6309,3.2
CN2700300000000,27,003,Anoka County,MN,2019-07-01,FALSE,201088,195052,6036,3
CN2700300000000,27,003,Anoka County,MN,2019-08-01,FALSE,200785,194905,5880,2.9
CN2700300000000,27,003,Anoka County,MN,2019-09-01,FALSE,199444,194323,5121,2.6
CN2700300000000,27,003,Anoka County,MN,2019-10-01,FALSE,199743,194520,5223,2.6
CN2700300000000,27,003,Anoka County,MN,2019-11-01,FALSE,200387,194997,5390,2.7
CN2700300000000,27,003,Anoka County,MN,2019-12-01,FALSE,200257,193999,6258,3.1
CN2700300000000,27,003,Anoka County,MN,2020-01-01,FALSE,199485,192916,6569,3.3
CN2700300000000,27,003,Anoka County,MN,2020-02-01,FALSE,199884,193322,6562,3.3
CN2700300000000,27,003,Anoka County,MN,2020-03-01,TRUE,197315,190140,7175,3.6
CN2700500000000,27,005,Becker County,MN,2019-02-01,FALSE,18485,17432,1053,5.7
CN2700500000000,27,005,Becker County,MN,2019-03-01,FALSE,18505,17420,1085,5.9
CN2700500000000,27,005,Becker County,MN,2019-04-01,FALSE,18703,17915,788,4.2
CN2700500000000,27,005,Becker County,MN,2019-05-01,FALSE,19120,18614,506,2.6
CN2700500000000,27,005,Becker County,MN,2019-06-01,FALSE,19456,18813,643,3.3
CN2700500000000,27,005,Becker County,MN,2019-07-01,FALSE,19070,18426,644,3.4
CN2700500000000,27,005,Becker County,MN,2019-08-01,FALSE,18870,18329,541,2.9
CN2700500000000,27,005,Becker County,MN,2019-09-01,FALSE,18653,18179,474,2.5
CN2700500000000,27,005,Becker County,MN,2019-10-01,FALSE,18840,18375,465,2.5
CN2700500000000,27,005,Becker County,MN,2019-11-01,FALSE,18834,18183,651,3.5
CN2700500000000,27,005,Becker County,MN,2019-12-01,FALSE,18935,17963,972,5.1
CN2700500000000,27,005,Becker County,MN,2020-01-01,FALSE,18564,17506,1058,5.7
CN2700500000000,27,005,Becker County,MN,2020-02-01,FALSE,18624,17582,1042,5.6
CN2700500000000,27,005,Becker County,MN,2020-03-01,TRUE,18232,17272,960,5.3
CN2700700000000,27,007,Beltrami County,MN,2019-02-01,FALSE,24380,23083,1297,5.3
CN2700700000000,27,007,Beltrami County,MN,2019-03-01,FALSE,24443,23145,1298,5.3
CN2700700000000,27,007,Beltrami County,MN,2019-04-01,FALSE,24158,23129,1029,4.3
CN2700700000000,27,007,Beltrami County,MN,2019-05-01,FALSE,24252,23424,828,3.4
CN2700700000000,27,007,Beltrami County,MN,2019-06-01,FALSE,24551,23569,982,4
CN2700700000000,27,007,Beltrami County,MN,2019-07-01,FALSE,24539,23587,952,3.9
CN2700700000000,27,007,Beltrami County,MN,2019-08-01,FALSE,24707,23805,902,3.7
CN2700700000000,27,007,Beltrami County,MN,2019-09-01,FALSE,24647,23906,741,3
CN2700700000000,27,007,Beltrami County,MN,2019-10-01,FALSE,24683,23911,772,3.1
CN2700700000000,27,007,Beltrami County,MN,2019-11-01,FALSE,24835,23830,1005,4
CN2700700000000,27,007,Beltrami County,MN,2019-12-01,FALSE,24903,23649,1254,5
CN2700700000000,27,007,Beltrami County,MN,2020-01-01,FALSE,24503,23186,1317,5.4
CN2700700000000,27,007,Beltrami County,MN,2020-02-01,FALSE,24609,23375,1234,5
CN2700700000000,27,007,Beltrami County,MN,2020-03-01,TRUE,24344,23111,1233,5.1
CN2700900000000,27,009,Benton County,MN,2019-02-01,FALSE,22291,21071,1220,5.5
CN2700900000000,27,009,Benton County,MN,2019-03-01,FALSE,22256,21084,1172,5.3
CN2700900000000,27,009,Benton County,MN,2019-04-01,FALSE,22175,21320,855,3.9
CN2700900000000,27,009,Benton County,MN,2019-05-01,FALSE,21959,21351,608,2.8
CN2700900000000,27,009,Benton County,MN,2019-06-01,FALSE,21824,21125,699,3.2
CN2700900000000,27,009,Benton County,MN,2019-07-01,FALSE,22037,21366,671,3
CN2700900000000,27,009,Benton County,MN,2019-08-01,FALSE,21880,21217,663,3
CN2700900000000,27,009,Benton County,MN,2019-09-01,FALSE,22089,21477,612,2.8
CN2700900000000,27,009,Benton County,MN,2019-10-01,FALSE,22316,21690,626,2.8
CN2700900000000,27,009,Benton County,MN,2019-11-01,FALSE,22333,21593,740,3.3
CN2700900000000,27,009,Benton County,MN,2019-12-01,FALSE,22382,21309,1073,4.8
CN2700900000000,27,009,Benton County,MN,2020-01-01,FALSE,22323,21131,1192,5.3
CN2700900000000,27,009,Benton County,MN,2020-02-01,FALSE,22396,21255,1141,5.1
CN2700900000000,27,009,Benton County,MN,2020-03-01,TRUE,22144,21006,1138,5.1
CN2701100000000,27,011,Big Stone County,MN,2019-02-01,FALSE,2419,2260,159,6.6
CN2701100000000,27,011,Big Stone County,MN,2019-03-01,FALSE,2417,2256,161,6.7
CN2701100000000,27,011,Big Stone County,MN,2019-04-01,FALSE,2438,2327,111,4.6
CN2701100000000,27,011,Big Stone County,MN,2019-05-01,FALSE,2574,2503,71,2.8
CN2701100000000,27,011,Big Stone County,MN,2019-06-01,FALSE,2586,2507,79,3.1
CN2701100000000,27,011,Big Stone County,MN,2019-07-01,FALSE,2632,2552,80,3
CN2701100000000,27,011,Big Stone County,MN,2019-08-01,FALSE,2492,2427,65,2.6
CN2701100000000,27,011,Big Stone County,MN,2019-09-01,FALSE,2512,2455,57,2.3
CN2701100000000,27,011,Big Stone County,MN,2019-10-01,FALSE,2582,2530,52,2
CN2701100000000,27,011,Big Stone County,MN,2019-11-01,FALSE,2490,2406,84,3.4
CN2701100000000,27,011,Big Stone County,MN,2019-12-01,FALSE,2496,2348,148,5.9
CN2701100000000,27,011,Big Stone County,MN,2020-01-01,FALSE,2409,2234,175,7.3
CN2701100000000,27,011,Big Stone County,MN,2020-02-01,FALSE,2383,2236,147,6.2
CN2701100000000,27,011,Big Stone County,MN,2020-03-01,TRUE,2339,2195,144,6.2
CN2701300000000,27,013,Blue Earth County,MN,2019-02-01,FALSE,40734,39395,1339,3.3
CN2701300000000,27,013,Blue Earth County,MN,2019-03-01,FALSE,40837,39494,1343,3.3
CN2701300000000,27,013,Blue Earth County,MN,2019-04-01,FALSE,40994,39932,1062,2.6
CN2701300000000,27,013,Blue Earth County,MN,2019-05-01,FALSE,40793,39775,1018,2.5
CN2701300000000,27,013,Blue Earth County,MN,2019-06-01,FALSE,40417,39181,1236,3.1
CN2701300000000,27,013,Blue Earth County,MN,2019-07-01,FALSE,39705,38549,1156,2.9
CN2701300000000,27,013,Blue Earth County,MN,2019-08-01,FALSE,39960,38794,1166,2.9
CN2701300000000,27,013,Blue Earth County,MN,2019-09-01,FALSE,41181,40199,982,2.4
CN2701300000000,27,013,Blue Earth County,MN,2019-10-01,FALSE,42154,41253,901,2.1
CN2701300000000,27,013,Blue Earth County,MN,2019-11-01,FALSE,41894,41023,871,2.1
CN2701300000000,27,013,Blue Earth County,MN,2019-12-01,FALSE,41456,40377,1079,2.6
CN2701300000000,27,013,Blue Earth County,MN,2020-01-01,FALSE,41307,40122,1185,2.9
CN2701300000000,27,013,Blue Earth County,MN,2020-02-01,FALSE,41744,40520,1224,2.9
CN2701300000000,27,013,Blue Earth County,MN,2020-03-01,TRUE,41504,40180,1324,3.2
CN2701500000000,27,015,Brown County,MN,2019-02-01,FALSE,14166,13443,723,5.1
CN2701500000000,27,015,Brown County,MN,2019-03-01,FALSE,14197,13478,719,5.1
CN2701500000000,27,015,Brown County,MN,2019-04-01,FALSE,14446,13932,514,3.6
CN2701500000000,27,015,Brown County,MN,2019-05-01,FALSE,14565,14151,414,2.8
CN2701500000000,27,015,Brown County,MN,2019-06-01,FALSE,14588,14130,458,3.1
CN2701500000000,27,015,Brown County,MN,2019-07-01,FALSE,14663,14207,456,3.1
CN2701500000000,27,015,Brown County,MN,2019-08-01,FALSE,14497,14075,422,2.9
CN2701500000000,27,015,Brown County,MN,2019-09-01,FALSE,14443,14084,359,2.5
CN2701500000000,27,015,Brown County,MN,2019-10-01,FALSE,14605,14243,362,2.5
CN2701500000000,27,015,Brown County,MN,2019-11-01,FALSE,14398,13987,411,2.9
CN2701500000000,27,015,Brown County,MN,2019-12-01,FALSE,14387,13806,581,4
CN2701500000000,27,015,Brown County,MN,2020-01-01,FALSE,14157,13444,713,5
CN2701500000000,27,015,Brown County,MN,2020-02-01,FALSE,14156,13482,674,4.8
CN2701500000000,27,015,Brown County,MN,2020-03-01,TRUE,14012,13302,710,5.1
CN2701700000000,27,017,Carlton County,MN,2019-02-01,FALSE,18107,17093,1014,5.6
CN2701700000000,27,017,Carlton County,MN,2019-03-01,FALSE,18090,17079,1011,5.6
CN2701700000000,27,017,Carlton County,MN,2019-04-01,FALSE,18025,17216,809,4.5
CN2701700000000,27,017,Carlton County,MN,2019-05-01,FALSE,17856,17219,637,3.6
CN2701700000000,27,017,Carlton County,MN,2019-06-01,FALSE,17837,17124,713,4
CN2701700000000,27,017,Carlton County,MN,2019-07-01,FALSE,17822,17097,725,4.1
CN2701700000000,27,017,Carlton County,MN,2019-08-01,FALSE,17660,16961,699,4
CN2701700000000,27,017,Carlton County,MN,2019-09-01,FALSE,17778,17209,569,3.2
CN2701700000000,27,017,Carlton County,MN,2019-10-01,FALSE,17947,17324,623,3.5
CN2701700000000,27,017,Carlton County,MN,2019-11-01,FALSE,18016,17283,733,4.1
CN2701700000000,27,017,Carlton County,MN,2019-12-01,FALSE,18060,17082,978,5.4
CN2701700000000,27,017,Carlton County,MN,2020-01-01,FALSE,17924,16911,1013,5.7
CN2701700000000,27,017,Carlton County,MN,2020-02-01,FALSE,18100,17116,984,5.4
CN2701700000000,27,017,Carlton County,MN,2020-03-01,TRUE,17811,16833,978,5.5
CN2701900000000,27,019,Carver County,MN,2019-02-01,FALSE,58593,56795,1798,3.1
CN2701900000000,27,019,Carver County,MN,2019-03-01,FALSE,58602,56770,1832,3.1
CN2701900000000,27,019,Carver County,MN,2019-04-01,FALSE,58592,57111,1481,2.5
CN2701900000000,27,019,Carver County,MN,2019-05-01,FALSE,58710,57308,1402,2.4
CN2701900000000,27,019,Carver County,MN,2019-06-01,FALSE,59372,57618,1754,3
CN2701900000000,27,019,Carver County,MN,2019-07-01,FALSE,59911,58197,1714,2.9
CN2701900000000,27,019,Carver County,MN,2019-08-01,FALSE,59597,57946,1651,2.8
CN2701900000000,27,019,Carver County,MN,2019-09-01,FALSE,59237,57782,1455,2.5
CN2701900000000,27,019,Carver County,MN,2019-10-01,FALSE,59467,58014,1453,2.4
CN2701900000000,27,019,Carver County,MN,2019-11-01,FALSE,59364,57975,1389,2.3
CN2701900000000,27,019,Carver County,MN,2019-12-01,FALSE,59305,57657,1648,2.8
CN2701900000000,27,019,Carver County,MN,2020-01-01,FALSE,58814,57164,1650,2.8
CN2701900000000,27,019,Carver County,MN,2020-02-01,FALSE,58954,57298,1656,2.8
CN2701900000000,27,019,Carver County,MN,2020-03-01,TRUE,58139,56294,1845,3.2
CN2702100000000,27,021,Cass County,MN,2019-02-01,FALSE,13813,12683,1130,8.2
CN2702100000000,27,021,Cass County,MN,2019-03-01,FALSE,13789,12704,1085,7.9
CN2702100000000,27,021,Cass County,MN,2019-04-01,FALSE,13789,12984,805,5.8
CN2702100000000,27,021,Cass County,MN,2019-05-01,FALSE,14481,13944,537,3.7
CN2702100000000,27,021,Cass County,MN,2019-06-01,FALSE,15282,14672,610,4
CN2702100000000,27,021,Cass County,MN,2019-07-01,FALSE,15520,14912,608,3.9
CN2702100000000,27,021,Cass County,MN,2019-08-01,FALSE,15294,14718,576,3.8
CN2702100000000,27,021,Cass County,MN,2019-09-01,FALSE,14761,14299,462,3.1
CN2702100000000,27,021,Cass County,MN,2019-10-01,FALSE,14375,13856,519,3.6
CN2702100000000,27,021,Cass County,MN,2019-11-01,FALSE,14205,13401,804,5.7
CN2702100000000,27,021,Cass County,MN,2019-12-01,FALSE,14230,13143,1087,7.6
CN2702100000000,27,021,Cass County,MN,2020-01-01,FALSE,14004,12846,1158,8.3
CN2702100000000,27,021,Cass County,MN,2020-02-01,FALSE,13975,12895,1080,7.7
CN2702100000000,27,021,Cass County,MN,2020-03-01,TRUE,13753,12689,1064,7.7
CN2702300000000,27,023,Chippewa County,MN,2019-02-01,FALSE,6903,6556,347,5
CN2702300000000,27,023,Chippewa County,MN,2019-03-01,FALSE,6949,6592,357,5.1
CN2702300000000,27,023,Chippewa County,MN,2019-04-01,FALSE,6995,6695,300,4.3
CN2702300000000,27,023,Chippewa County,MN,2019-05-01,FALSE,7000,6791,209,3
CN2702300000000,27,023,Chippewa County,MN,2019-06-01,FALSE,7080,6827,253,3.6
CN2702300000000,27,023,Chippewa County,MN,2019-07-01,FALSE,6906,6628,278,4
CN2702300000000,27,023,Chippewa County,MN,2019-08-01,FALSE,6799,6575,224,3.3
CN2702300000000,27,023,Chippewa County,MN,2019-09-01,FALSE,6942,6756,186,2.7
CN2702300000000,27,023,Chippewa County,MN,2019-10-01,FALSE,7100,6895,205,2.9
CN2702300000000,27,023,Chippewa County,MN,2019-11-01,FALSE,7015,6806,209,3
CN2702300000000,27,023,Chippewa County,MN,2019-12-01,FALSE,7112,6796,316,4.4
CN2702300000000,27,023,Chippewa County,MN,2020-01-01,FALSE,6916,6568,348,5
CN2702300000000,27,023,Chippewa County,MN,2020-02-01,FALSE,6907,6565,342,5
CN2702300000000,27,023,Chippewa County,MN,2020-03-01,TRUE,6806,6506,300,4.4
CN2702500000000,27,025,Chisago County,MN,2019-02-01,FALSE,30338,28764,1574,5.2
CN2702500000000,27,025,Chisago County,MN,2019-03-01,FALSE,30317,28739,1578,5.2
CN2702500000000,27,025,Chisago County,MN,2019-04-01,FALSE,30004,28890,1114,3.7
CN2702500000000,27,025,Chisago County,MN,2019-05-01,FALSE,29838,28998,840,2.8
CN2702500000000,27,025,Chisago County,MN,2019-06-01,FALSE,30180,29169,1011,3.3
CN2702500000000,27,025,Chisago County,MN,2019-07-01,FALSE,30484,29502,982,3.2
CN2702500000000,27,025,Chisago County,MN,2019-08-01,FALSE,30320,29384,936,3.1
CN2702500000000,27,025,Chisago County,MN,2019-09-01,FALSE,30062,29273,789,2.6
CN2702500000000,27,025,Chisago County,MN,2019-10-01,FALSE,30173,29360,813,2.7
CN2702500000000,27,025,Chisago County,MN,2019-11-01,FALSE,30345,29371,974,3.2
CN2702500000000,27,025,Chisago County,MN,2019-12-01,FALSE,30564,29201,1363,4.5
CN2702500000000,27,025,Chisago County,MN,2020-01-01,FALSE,30552,28977,1575,5.2
CN2702500000000,27,025,Chisago County,MN,2020-02-01,FALSE,30555,29052,1503,4.9
CN2702500000000,27,025,Chisago County,MN,2020-03-01,TRUE,30123,28522,1601,5.3
CN2702700000000,27,027,Clay County,MN,2019-02-01,FALSE,36197,34767,1430,4
CN2702700000000,27,027,Clay County,MN,2019-03-01,FALSE,36217,34767,1450,4
CN2702700000000,27,027,Clay County,MN,2019-04-01,FALSE,36191,35077,1114,3.1
CN2702700000000,27,027,Clay County,MN,2019-05-01,FALSE,36321,35375,946,2.6
CN2702700000000,27,027,Clay County,MN,2019-06-01,FALSE,36118,34989,1129,3.1
CN2702700000000,27,027,Clay County,MN,2019-07-01,FALSE,36100,35014,1086,3
CN2702700000000,27,027,Clay County,MN,2019-08-01,FALSE,35738,34781,957,2.7
CN2702700000000,27,027,Clay County,MN,2019-09-01,FALSE,36460,35585,875,2.4
CN2702700000000,27,027,Clay County,MN,2019-10-01,FALSE,36710,35956,754,2.1
CN2702700000000,27,027,Clay County,MN,2019-11-01,FALSE,36683,35867,816,2.2
CN2702700000000,27,027,Clay County,MN,2019-12-01,FALSE,36705,35593,1112,3
CN2702700000000,27,027,Clay County,MN,2020-01-01,FALSE,36247,34927,1320,3.6
CN2702700000000,27,027,Clay County,MN,2020-02-01,FALSE,36597,35372,1225,3.3
CN2702700000000,27,027,Clay County,MN,2020-03-01,TRUE,36226,34889,1337,3.7
CN2702900000000,27,029,Clearwater County,MN,2019-02-01,FALSE,4590,4013,577,12.6
CN2702900000000,27,029,Clearwater County,MN,2019-03-01,FALSE,4508,3976,532,11.8
CN2702900000000,27,029,Clearwater County,MN,2019-04-01,FALSE,4433,3994,439,9.9
CN2702900000000,27,029,Clearwater County,MN,2019-05-01,FALSE,4391,4135,256,5.8
CN2702900000000,27,029,Clearwater County,MN,2019-06-01,FALSE,4445,4169,276,6.2
CN2702900000000,27,029,Clearwater County,MN,2019-07-01,FALSE,4433,4161,272,6.1
CN2702900000000,27,029,Clearwater County,MN,2019-08-01,FALSE,4351,4114,237,5.4
CN2702900000000,27,029,Clearwater County,MN,2019-09-01,FALSE,4433,4252,181,4.1
CN2702900000000,27,029,Clearwater County,MN,2019-10-01,FALSE,4512,4291,221,4.9
CN2702900000000,27,029,Clearwater County,MN,2019-11-01,FALSE,4528,4223,305,6.7
CN2702900000000,27,029,Clearwater County,MN,2019-12-01,FALSE,4701,4211,490,10.4
CN2702900000000,27,029,Clearwater County,MN,2020-01-01,FALSE,4682,4045,637,13.6
CN2702900000000,27,029,Clearwater County,MN,2020-02-01,FALSE,4605,4060,545,11.8
