state.fips,county.fips,state,state.abbr,county
01,001,Alabama,AL,Autauga County
01,003,Alabama,AL,Baldwin County
01,005,Alabama,AL,Barbour County
01,007,Alabama,AL,Bibb County
01,009,Alabama,AL,Blount County
01,011,Alabama,AL,Bullock County
01,013,Alabama,AL,Butler County
01,015,Alabama,AL,Calhoun County
01,017,Alabama,AL,Chambers County
01,019,Alabama,AL,Cherokee County
01,021,Alabama,AL,Chilton County
01,023,Alabama,AL,Choctaw County
01,025,Alabama,AL,Clarke County
01,027,Alabama,AL,Clay County
01,029,Alabama,AL,Cleburne County
01,031,Alabama,AL,Coffee County
01,033,Alabama,AL,Colbert County
01,035,Alabama,AL,Conecuh County
01,037,Alabama,AL,Coosa County
01,039,Alabama,AL,Covington County
01,041,Alabama,AL,Crenshaw County
01,043,Alabama,AL,Cullman County
01,045,Alabama,AL,Dale County
01,047,Alabama,AL,Dallas County
01,049,Alabama,AL,DeKalb County
01,051,Alabama,AL,Elmore County
01,053,Alabama,AL,Escambia County
01,055,Alabama,AL,Etowah County
01,057,Alabama,AL,Fayette County
01,059,Alabama,AL,Franklin County
01,061,Alabama,AL,Geneva County
01,063,Alabama,AL,Greene County
01,065,Alabama,AL,Hale County
01,067,Alabama,AL,Henry County
01,069,Alabama,AL,Houston County
01,071,Alabama,AL,Jackson County
01,073,Alabama,AL,Jefferson County
01,075,Alabama,AL,Lamar County
01,077,Alabama,AL,Lauderdale County
01,079,Alabama,AL,Lawrence County
01,081,Alabama,AL,Lee County
01,083,Alabama,AL,Limestone County
01,085,Alabama,AL,Lowndes County
01,087,Alabama,AL,Macon County
01,089,Alabama,AL,Madison County
01,091,Alabama,AL,Marengo County
01,093,Alabama,AL,Marion County
01,095,Alabama,AL,Marshall County
01,097,Alabama,AL,Mobile County
01,099,Alabama,AL,Monroe County
01,101,Alabama,AL,Montgomery County
01,103,Alabama,AL,Morgan County
01,105,Alabama,AL,Perry County
01,107,Alabama,AL,Pickens County
01,109,Alabama,AL,Pike County
01,111,Alabama,AL,Randolph County
01,113,Alabama,AL,Russell County
01,115,Alabama,AL,St. Clair County
01,117,Alabama,AL,Shelby County
01,119,Alabama,AL,Sumter County
01,121,Alabama,AL,Talladega County
01,123,Alabama,AL,Tallapoosa County
01,125,Alabama,AL,Tuscaloosa County
01,127,Alabama,AL,Walker County
01,129,Alabama,AL,Washington County
01,131,Alabama,AL,Wilcox County
01,133,Alabama,AL,Winston County
02,013,Alaska,AK,Aleutians East Borough
02,016,Alaska,AK,Aleutians West Census Area
02,020,Alaska,AK,Anchorage Municipality
02,050,Alaska,AK,Bethel Census Area
02,060,Alaska,AK,Bristol Bay Borough
02,068,Alaska,AK,Denali Borough
02,070,Alaska,AK,Dillingham Census Area
02,090,Alaska,AK,Fairbanks North Star Borough
02,100,Alaska,AK,Haines Borough
02,105,Alaska,AK,Hoonah-Angoon Census Area
02,110,Alaska,AK,Juneau City and Borough
02,122,Alaska,AK,Kenai Peninsula Borough
02,130,Alaska,AK,Ketchikan Gateway Borough
02,150,Alaska,AK,Kodiak Island Borough
02,158,Alaska,AK,Kusilvak Census Area
02,164,Alaska,AK,Lake and Peninsula Borough
02,170,Alaska,AK,Matanuska-Susitna Borough
02,180,Alaska,AK,Nome Census Area
02,185,Alaska,AK,North Slope Borough
02,188,Alaska,AK,Northwest Arctic Borough
02,195,Alaska,AK,Petersburg Census Area
02,198,Alaska,AK,Prince of Wales-Hyder Census Area
02,220,Alaska,AK,Sitka City and Borough
02,230,Alaska,AK,Skagway Municipality
02,240,Alaska,AK,Southeast Fairbanks Census Area
02,261,Alaska,AK,Valdez-Cordova Census Area
02,270,Alaska,AK,Wade Hampton Census Area
02,275,Alaska,AK,Wrangell City and Borough
02,282,Alaska,AK,Yakutat City and Borough
02,290,Alaska,AK,Yukon-Koyukuk Census Area
04,001,Arizona,AZ,Apache County
04,003,Arizona,AZ,Cochise County
04,005,Arizona,AZ,Coconino County
04,007,Arizona,AZ,Gila County
04,009,Arizona,AZ,Graham County
04,011,Arizona,AZ,Greenlee County
04,012,Arizona,AZ,La Paz County
04,013,Arizona,AZ,Maricopa County
04,015,Arizona,AZ,Mohave County
04,017,Arizona,AZ,Navajo County
04,019,Arizona,AZ,Pima County
04,021,Arizona,AZ,Pinal County
04,023,Arizona,AZ,Santa Cruz County
04,025,Arizona,AZ,Yavapai County
04,027,Arizona,AZ,Yuma County
05,001,Arkansas,AR,Arkansas County
05,003,Arkansas,AR,Ashley County
05,005,Arkansas,AR,Baxter County
05,007,Arkansas,AR,Benton County
05,009,Arkansas,AR,Boone County
05,011,Arkansas,AR,Bradley County
05,013,Arkansas,AR,Calhoun County
05,015,Arkansas,AR,Carroll County
05,017,Arkansas,AR,Chicot County
05,019,Arkansas,AR,Clark County
05,021,Arkansas,AR,Clay County
05,023,Arkansas,AR,Cleburne County
05,025,Arkansas,AR,Cleveland County
05,027,Arkansas,AR,Columbia County
05,029,Arkansas,AR,Conway County
05,031,Arkansas,AR,Craighead County
05,033,Arkansas,AR,Crawford County
05,035,Arkansas,AR,Crittenden County
05,037,Arkansas,AR,Cross County
05,039,Arkansas,AR,Dallas County
05,041,Arkansas,AR,Desha County
05,043,Arkansas,AR,Drew County
05,045,Arkansas,AR,Faulkner County
05,047,Arkansas,AR,Franklin County
05,049,Arkansas,AR,Fulton County
05,051,Arkansas,AR,Garland County
05,053,Arkansas,AR,Grant County
05,055,Arkansas,AR,Greene County
05,057,Arkansas,AR,Hempstead County
05,059,Arkansas,AR,Hot Spring County
05,061,Arkansas,AR,Howard County
05,063,Arkansas,AR,Independence County
05,065,Arkansas,AR,Izard County
05,067,Arkansas,AR,Jackson County
05,069,Arkansas,AR,Jefferson County
05,071,Arkansas,AR,Johnson County
05,073,Arkansas,AR,Lafayette County
05,075,Arkansas,AR,Lawrence County
05,077,Arkansas,AR,Lee County
05,079,Arkansas,AR,Lincoln County
05,081,Arkansas,AR,Little River County
05,083,Arkansas,AR,Logan County
05,085,Arkansas,AR,Lonoke County
05,087,Arkansas,AR,Madison County
05,089,Arkansas,AR,Marion County
05,091,Arkansas,AR,Miller County
05,093,Arkansas,AR,Mississippi County
05,095,Arkansas,AR,Monroe County
05,097,Arkansas,AR,Montgomery County
05,099,Arkansas,AR,Nevada County
05,101,Arkansas,AR,Newton County
05,103,Arkansas,AR,Ouachita County
05,105,Arkansas,AR,Perry County
05,107,Arkansas,AR,Phillips County
05,109,Arkansas,AR,Pike County
05,111,Arkansas,AR,Poinsett County
05,113,Arkansas,AR,Polk County
05,115,Arkansas,AR,Pope County
05,117,Arkansas,AR,Prairie County
05,119,Arkansas,AR,Pulaski County
05,121,Arkansas,AR,Randolph County
05,123,Arkansas,AR,St. Francis County
05,125,Arkansas,AR,Saline County
05,127,Arkansas,AR,Scott County
05,129,Arkansas,AR,Searcy County
05,131,Arkansas,AR,Sebastian County
05,133,Arkansas,AR,Sevier County
05,135,Arkansas,AR,Sharp County
05,137,Arkansas,AR,Stone County
05,139,Arkansas,AR,Union County
05,141,Arkansas,AR,Van Buren County
05,143,Arkansas,AR,Washington County
05,145,Arkansas,AR,White County
05,147,Arkansas,AR,Woodruff County
05,149,Arkansas,AR,Yell County
06,001,California,CA,Alameda County
06,003,California,CA,Alpine County
06,005,California,CA,Amador County
06,007,California,CA,Butte County
06,009,California,CA,Calaveras County
06,011,California,CA,Colusa County
06,013,California,CA,Contra Costa County
06,015,California,CA,Del Norte County
06,017,California,CA,El Dorado County
06,019,California,CA,Fresno County
06,021,California,CA,Glenn County
06,023,California,CA,Humboldt County
06,025,California,CA,Imperial County
06,027,California,CA,Inyo County
06,029,California,CA,Kern County
06,031,California,CA,Kings County
06,033,California,CA,Lake County
06,035,California,CA,Lassen County
06,037,California,CA,Los Angeles County
06,039,California,CA,Madera County
06,041,California,CA,Marin County
06,043,California,CA,Mariposa County
06,045,California,CA,Mendocino County
06,047,California,CA,Merced County
06,049,California,CA,Modoc County
06,051,California,CA,Mono County
06,053,California,CA,Monterey County
06,055,California,CA,Napa County
06,057,California,CA,Nevada County
06,059,California,CA,Orange County
06,061,California,CA,Placer County
06,063,California,CA,Plumas County
06,065,California,CA,Riverside County
06,067,California,CA,Sacramento County
06,069,California,CA,San Benito County
06,071,California,CA,San Bernardino County
06,073,California,CA,San Diego County
06,075,California,CA,San Francisco County
06,077,California,CA,San Joaquin County
06,079,California,CA,San Luis Obispo County
06,081,California,CA,San Mateo County
06,083,California,CA,Santa Barbara County
06,085,California,CA,Santa Clara County
06,087,California,CA,Santa Cruz County
06,089,California,CA,Shasta County
06,091,California,CA,Sierra County
06,093,California,CA,Siskiyou County
06,095,California,CA,Solano County
06,097,California,CA,Sonoma County
06,099,California,CA,Stanislaus County
06,101,California,CA,Sutter County
06,103,California,CA,Tehama County
06,105,California,CA,Trinity County
06,107,California,CA,Tulare County
06,109,California,CA,Tuolumne County
06,111,California,CA,Ventura County
06,113,California,CA,Yolo County
06,115,California,CA,Yuba County
08,001,Colorado,CO,Adams County
08,003,Colorado,CO,Alamosa County
08,005,Colorado,CO,Arapahoe County
08,007,Colorado,CO,Archuleta County
08,009,Colorado,CO,Baca County
08,011,Colorado,CO,Bent County
08,013,Colorado,CO,Boulder County
08,014,Colorado,CO,Broomfield County
08,015,Colorado,CO,Chaffee County
08,017,Colorado,CO,Cheyenne County
08,019,Colorado,CO,Clear Creek County
08,021,Colorado,CO,Conejos County
08,023,Colorado,CO,Costilla County
08,025,Colorado,CO,Crowley County
08,027,Colorado,CO,Custer County
08,029,Colorado,CO,Delta County
08,031,Colorado,CO,Denver County
08,033,Colorado,CO,Dolores County
08,035,Colorado,CO,Douglas County
08,037,Colorado,CO,Eagle County
08,039,Colorado,CO,Elbert County
08,041,Colorado,CO,El Paso County
08,043,Colorado,CO,Fremont County
08,045,Colorado,CO,Garfield County
08,047,Colorado,CO,Gilpin County
08,049,Colorado,CO,Grand County
08,051,Colorado,CO,Gunnison County
08,053,Colorado,CO,Hinsdale County
08,055,Colorado,CO,Huerfano County
08,057,Colorado,CO,Jackson County
08,059,Colorado,CO,Jefferson County
08,061,Colorado,CO,Kiowa County
08,063,Colorado,CO,Kit Carson County
08,065,Colorado,CO,Lake County
08,067,Colorado,CO,La Plata County
08,069,Colorado,CO,Larimer County
08,071,Colorado,CO,Las Animas County
08,073,Colorado,CO,Lincoln County
08,075,Colorado,CO,Logan County
08,077,Colorado,CO,Mesa County
08,079,Colorado,CO,Mineral County
08,081,Colorado,CO,Moffat County
08,083,Colorado,CO,Montezuma County
08,085,Colorado,CO,Montrose County
08,087,Colorado,CO,Morgan County
08,089,Colorado,CO,Otero County
08,091,Colorado,CO,Ouray County
08,093,Colorado,CO,Park County
08,095,Colorado,CO,Phillips County
08,097,Colorado,CO,Pitkin County
08,099,Colorado,CO,Prowers County
08,101,Colorado,CO,Pueblo County
08,103,Colorado,CO,Rio Blanco County
08,105,Colorado,CO,Rio Grande County
08,107,Colorado,CO,Routt County
08,109,Colorado,CO,Saguache County
08,111,Colorado,CO,San Juan County
08,113,Colorado,CO,San Miguel County
08,115,Colorado,CO,Sedgwick County
08,117,Colorado,CO,Summit County
08,119,Colorado,CO,Teller County
08,121,Colorado,CO,Washington County
08,123,Colorado,CO,Weld County
08,125,Colorado,CO,Yuma County
09,001,Connecticut,CT,Fairfield County
09,003,Connecticut,CT,Hartford County
09,005,Connecticut,CT,Litchfield County
09,007,Connecticut,CT,Middlesex County
09,009,Connecticut,CT,New Haven County
09,011,Connecticut,CT,New London County
09,013,Connecticut,CT,Tolland County
09,015,Connecticut,CT,Windham County
10,001,Delaware,DE,Kent County
10,003,Delaware,DE,New Castle County
10,005,Delaware,DE,Sussex County
11,001,District of Columbia,DC,District of Columbia
12,001,Florida,FL,Alachua County
12,003,Florida,FL,Baker County
12,005,Florida,FL,Bay County
12,007,Florida,FL,Bradford County
12,009,Florida,FL,Brevard County
12,011,Florida,FL,Broward County
12,013,Florida,FL,Calhoun County
12,015,Florida,FL,Charlotte County
12,017,Florida,FL,Citrus County
12,019,Florida,FL,Clay County
12,021,Florida,FL,Collier County
12,023,Florida,FL,Columbia County
12,027,Florida,FL,DeSoto County
12,029,Florida,FL,Dixie County
12,031,Florida,FL,Duval County
12,033,Florida,FL,Escambia County
12,035,Florida,FL,Flagler County
12,037,Florida,FL,Franklin County
12,039,Florida,FL,Gadsden County
12,041,Florida,FL,Gilchrist County
12,043,Florida,FL,Glades County
12,045,Florida,FL,Gulf County
12,047,Florida,FL,Hamilton County
12,049,Florida,FL,Hardee County
12,051,Florida,FL,Hendry County
12,053,Florida,FL,Hernando County
12,055,Florida,FL,Highlands County
12,057,Florida,FL,Hillsborough County
12,059,Florida,FL,Holmes County
12,061,Florida,FL,Indian River County
12,063,Florida,FL,Jackson County
12,065,Florida,FL,Jefferson County
12,067,Florida,FL,Lafayette County
12,069,Florida,FL,Lake County
12,071,Florida,FL,Lee County
12,073,Florida,FL,Leon County
12,075,Florida,FL,Levy County
12,077,Florida,FL,Liberty County
12,079,Florida,FL,Madison County
12,081,Florida,FL,Manatee County
12,083,Florida,FL,Marion County
12,085,Florida,FL,Martin County
12,086,Florida,FL,Miami-Dade County
12,087,Florida,FL,Monroe County
12,089,Florida,FL,Nassau County
12,091,Florida,FL,Okaloosa County
12,093,Florida,FL,Okeechobee County
12,095,Florida,FL,Orange County
12,097,Florida,FL,Osceola County
12,099,Florida,FL,Palm Beach County
12,101,Florida,FL,Pasco County
12,103,Florida,FL,Pinellas County
12,105,Florida,FL,Polk County
12,107,Florida,FL,Putnam County
12,109,Florida,FL,St. Johns County
12,111,Florida,FL,St. Lucie County
12,113,Florida,FL,Santa Rosa County
12,115,Florida,FL,Sarasota County
12,117,Florida,FL,Seminole County
12,119,Florida,FL,Sumter County
12,121,Florida,FL,Suwannee County
12,123,Florida,FL,Taylor County
12,125,Florida,FL,Union County
12,127,Florida,FL,Volusia County
12,129,Florida,FL,Wakulla County
12,131,Florida,FL,Walton County
12,133,Florida,FL,Washington County
13,001,Georgia,GA,Appling County
13,003,Georgia,GA,Atkinson County
13,005,Georgia,GA,Bacon County
13,007,Georgia,GA,Baker County
13,009,Georgia,GA,Baldwin County
13,011,Georgia,GA,Banks County
13,013,Georgia,GA,Barrow County
13,015,Georgia,GA,Bartow County
13,017,Georgia,GA,Ben Hill County
13,019,Georgia,GA,Berrien County
13,021,Georgia,GA,Bibb County
13,023,Georgia,GA,Bleckley County
13,025,Georgia,GA,Brantley County
13,027,Georgia,GA,Brooks County
13,029,Georgia,GA,Bryan County
13,031,Georgia,GA,Bulloch County
13,033,Georgia,GA,Burke County
13,035,Georgia,GA,Butts County
13,037,Georgia,GA,Calhoun County
13,039,Georgia,GA,Camden County
13,043,Georgia,GA,Candler County
13,045,Georgia,GA,Carroll County
13,047,Georgia,GA,Catoosa County
13,049,Georgia,GA,Charlton County
13,051,Georgia,GA,Chatham County
13,053,Georgia,GA,Chattahoochee County
13,055,Georgia,GA,Chattooga County
13,057,Georgia,GA,Cherokee County
13,059,Georgia,GA,Clarke County
13,061,Georgia,GA,Clay County
13,063,Georgia,GA,Clayton County
13,065,Georgia,GA,Clinch County
13,067,Georgia,GA,Cobb County
13,069,Georgia,GA,Coffee County
13,071,Georgia,GA,Colquitt County
13,073,Georgia,GA,Columbia County
13,075,Georgia,GA,Cook County
13,077,Georgia,GA,Coweta County
13,079,Georgia,GA,Crawford County
13,081,Georgia,GA,Crisp County
13,083,Georgia,GA,Dade County
13,085,Georgia,GA,Dawson County
13,087,Georgia,GA,Decatur County
13,089,Georgia,GA,DeKalb County
13,091,Georgia,GA,Dodge County
13,093,Georgia,GA,Dooly County
13,095,Georgia,GA,Dougherty County
13,097,Georgia,GA,Douglas County
13,099,Georgia,GA,Early County
13,101,Georgia,GA,Echols County
13,103,Georgia,GA,Effingham County
13,105,Georgia,GA,Elbert County
13,107,Georgia,GA,Emanuel County
13,109,Georgia,GA,Evans County
13,111,Georgia,GA,Fannin County
13,113,Georgia,GA,Fayette County
13,115,Georgia,GA,Floyd County
13,117,Georgia,GA,Forsyth County
13,119,Georgia,GA,Franklin County
13,121,Georgia,GA,Fulton County
13,123,Georgia,GA,Gilmer County
13,125,Georgia,GA,Glascock County
13,127,Georgia,GA,Glynn County
13,129,Georgia,GA,Gordon County
13,131,Georgia,GA,Grady County
13,133,Georgia,GA,Greene County
13,135,Georgia,GA,Gwinnett County
13,137,Georgia,GA,Habersham County
13,139,Georgia,GA,Hall County
13,141,Georgia,GA,Hancock County
13,143,Georgia,GA,Haralson County
13,145,Georgia,GA,Harris County
13,147,Georgia,GA,Hart County
13,149,Georgia,GA,Heard County
13,151,Georgia,GA,Henry County
13,153,Georgia,GA,Houston County
13,155,Georgia,GA,Irwin County
13,157,Georgia,GA,Jackson County
13,159,Georgia,GA,Jasper County
13,161,Georgia,GA,Jeff Davis County
13,163,Georgia,GA,Jefferson County
13,165,Georgia,GA,Jenkins County
13,167,Georgia,GA,Johnson County
13,169,Georgia,GA,Jones County
13,171,Georgia,GA,Lamar County
13,173,Georgia,GA,Lanier County
13,175,Georgia,GA,Laurens County
13,177,Georgia,GA,Lee County
13,179,Georgia,GA,Liberty County
13,181,Georgia,GA,Lincoln County
13,183,Georgia,GA,Long County
13,185,Georgia,GA,Lowndes County
13,187,Georgia,GA,Lumpkin County
13,189,Georgia,GA,McDuffie County
13,191,Georgia,GA,McIntosh County
13,193,Georgia,GA,Macon County
13,195,Georgia,GA,Madison County
13,197,Georgia,GA,Marion County
13,199,Georgia,GA,Meriwether County
13,201,Georgia,GA,Miller County
13,205,Georgia,GA,Mitchell County
13,207,Georgia,GA,Monroe County
13,209,Georgia,GA,Montgomery County
13,211,Georgia,GA,Morgan County
13,213,Georgia,GA,Murray County
13,215,Georgia,GA,Muscogee County
13,217,Georgia,GA,Newton County
13,219,Georgia,GA,Oconee County
13,221,Georgia,GA,Oglethorpe County
13,223,Georgia,GA,Paulding County
13,225,Georgia,GA,Peach County
13,227,Georgia,GA,Pickens County
13,229,Georgia,GA,Pierce County
13,231,Georgia,GA,Pike County
13,233,Georgia,GA,Polk County
13,235,Georgia,GA,Pulaski County
13,237,Georgia,GA,Putnam County
13,239,Georgia,GA,Quitman County
13,241,Georgia,GA,Rabun County
13,243,Georgia,GA,Randolph County
13,245,Georgia,GA,Richmond County
13,247,Georgia,GA,Rockdale County
13,249,Georgia,GA,Schley County
13,251,Georgia,GA,Screven County
13,253,Georgia,GA,Seminole County
13,255,Georgia,GA,Spalding County
13,257,Georgia,GA,Stephens County
13,259,Georgia,GA,Stewart County
13,261,Georgia,GA,Sumter County
13,263,Georgia,GA,Talbot County
13,265,Georgia,GA,Taliaferro County
13,267,Georgia,GA,Tattnall County
13,269,Georgia,GA,Taylor County
13,271,Georgia,GA,Telfair County
13,273,Georgia,GA,Terrell County
13,275,Georgia,GA,Thomas County
13,277,Georgia,GA,Tift County
13,279,Georgia,GA,Toombs County
13,281,Georgia,GA,Towns County
13,283,Georgia,GA,Treutlen County
13,285,Georgia,GA,Troup County
13,287,Georgia,GA,Turner County
13,289,Georgia,GA,Twiggs County
13,291,Georgia,GA,Union County
13,293,Georgia,GA,Upson County
13,295,Georgia,GA,Walker County
13,297,Georgia,GA,Walton County
13,299,Georgia,GA,Ware County
13,301,Georgia,GA,Warren County
13,303,Georgia,GA,Washington County
13,305,Georgia,GA,Wayne County
13,307,Georgia,GA,Webster County
13,309,Georgia,GA,Wheeler County
13,311,Georgia,GA,White County
13,313,Georgia,GA,Whitfield County
13,315,Georgia,GA,Wilcox County
13,317,Georgia,GA,Wilkes County
13,319,Georgia,GA,Wilkinson County
13,321,Georgia,GA,Worth County
15,001,Hawaii,HI,Hawaii County
15,003,Hawaii,HI,Honolulu County
15,005,Hawaii,HI,Kalawao County
15,007,Hawaii,HI,Kauai County
15,009,Hawaii,HI,Maui County
16,001,Idaho,ID,Ada County
16,003,Idaho,ID,Adams County
16,005,Idaho,ID,Bannock County
16,007,Idaho,ID,Bear Lake County
16,009,Idaho,ID,Benewah County
16,011,Idaho,ID,Bingham County
16,013,Idaho,ID,Blaine County
16,015,Idaho,ID,Boise County
16,017,Idaho,ID,Bonner County
16,019,Idaho,ID,Bonneville County
16,021,Idaho,ID,Boundary County
16,023,Idaho,ID,Butte County
16,025,Idaho,ID,Camas County
16,027,Idaho,ID,Canyon County
16,029,Idaho,ID,Caribou County
16,031,Idaho,ID,Cassia County
16,033,Idaho,ID,Clark County
16,035,Idaho,ID,Clearwater County
16,037,Idaho,ID,Custer County
16,039,Idaho,ID,Elmore County
16,041,Idaho,ID,Franklin County
16,043,Idaho,ID,Fremont County
16,045,Idaho,ID,Gem County
16,047,Idaho,ID,Gooding County
16,049,Idaho,ID,Idaho County
16,051,Idaho,ID,Jefferson County
16,053,Idaho,ID,Jerome County
16,055,Idaho,ID,Kootenai County
16,057,Idaho,ID,Latah County
16,059,Idaho,ID,Lemhi County
16,061,Idaho,ID,Lewis County
16,063,Idaho,ID,Lincoln County
16,065,Idaho,ID,Madison County
16,067,Idaho,ID,Minidoka County
16,069,Idaho,ID,Nez Perce County
16,071,Idaho,ID,Oneida County
16,073,Idaho,ID,Owyhee County
16,075,Idaho,ID,Payette County
16,077,Idaho,ID,Power County
16,079,Idaho,ID,Shoshone County
16,081,Idaho,ID,Teton County
16,083,Idaho,ID,Twin Falls County
16,085,Idaho,ID,Valley County
16,087,Idaho,ID,Washington County
17,001,Illinois,IL,Adams County
17,003,Illinois,IL,Alexander County
17,005,Illinois,IL,Bond County
17,007,Illinois,IL,Boone County
17,009,Illinois,IL,Brown County
17,011,Illinois,IL,Bureau County
17,013,Illinois,IL,Calhoun County
17,015,Illinois,IL,Carroll County
17,017,Illinois,IL,Cass County
17,019,Illinois,IL,Champaign County
17,021,Illinois,IL,Christian County
17,023,Illinois,IL,Clark County
17,025,Illinois,IL,Clay County
17,027,Illinois,IL,Clinton County
17,029,Illinois,IL,Coles County
17,031,Illinois,IL,Cook County
17,033,Illinois,IL,Crawford County
17,035,Illinois,IL,Cumberland County
17,037,Illinois,IL,DeKalb County
17,039,Illinois,IL,De Witt County
17,041,Illinois,IL,Douglas County
17,043,Illinois,IL,DuPage County
17,045,Illinois,IL,Edgar County
17,047,Illinois,IL,Edwards County
17,049,Illinois,IL,Effingham County
17,051,Illinois,IL,Fayette County
17,053,Illinois,IL,Ford County
17,055,Illinois,IL,Franklin County
17,057,Illinois,IL,Fulton County
17,059,Illinois,IL,Gallatin County
17,061,Illinois,IL,Greene County
17,063,Illinois,IL,Grundy County
17,065,Illinois,IL,Hamilton County
17,067,Illinois,IL,Hancock County
17,069,Illinois,IL,Hardin County
17,071,Illinois,IL,Henderson County
17,073,Illinois,IL,Henry County
17,075,Illinois,IL,Iroquois County
17,077,Illinois,IL,Jackson County
17,079,Illinois,IL,Jasper County
17,081,Illinois,IL,Jefferson County
17,083,Illinois,IL,Jersey County
17,085,Illinois,IL,Jo Daviess County
17,087,Illinois,IL,Johnson County
17,089,Illinois,IL,Kane County
17,091,Illinois,IL,Kankakee County
17,093,Illinois,IL,Kendall County
17,095,Illinois,IL,Knox County
17,097,Illinois,IL,Lake County
17,099,Illinois,IL,LaSalle County
17,101,Illinois,IL,Lawrence County
17,103,Illinois,IL,Lee County
17,105,Illinois,IL,Livingston County
17,107,Illinois,IL,Logan County
17,109,Illinois,IL,McDonough County
17,111,Illinois,IL,McHenry County
17,113,Illinois,IL,McLean County
17,115,Illinois,IL,Macon County
17,117,Illinois,IL,Macoupin County
17,119,Illinois,IL,Madison County
17,121,Illinois,IL,Marion County
17,123,Illinois,IL,Marshall County
17,125,Illinois,IL,Mason County
17,127,Illinois,IL,Massac County
17,129,Illinois,IL,Menard County
17,131,Illinois,IL,Mercer County
17,133,Illinois,IL,Monroe County
17,135,Illinois,IL,Montgomery County
17,137,Illinois,IL,Morgan County
17,139,Illinois,IL,Moultrie County
17,141,Illinois,IL,Ogle County
17,143,Illinois,IL,Peoria County
17,145,Illinois,IL,Perry County
17,147,Illinois,IL,Piatt County
17,149,Illinois,IL,Pike County
17,151,Illinois,IL,Pope County
17,153,Illinois,IL,Pulaski County
17,155,Illinois,IL,Putnam County
17,157,Illinois,IL,Randolph County
17,159,Illinois,IL,Richland County
17,161,Illinois,IL,Rock Island County
17,163,Illinois,IL,St. Clair County
17,165,Illinois,IL,Saline County
17,167,Illinois,IL,Sangamon County
17,169,Illinois,IL,Schuyler County
17,171,Illinois,IL,Scott County
17,173,Illinois,IL,Shelby County
17,175,Illinois,IL,Stark County
17,177,Illinois,IL,Stephenson County
17,179,Illinois,IL,Tazewell County
17,181,Illinois,IL,Union County
17,183,Illinois,IL,Vermilion County
17,185,Illinois,IL,Wabash County
17,187,Illinois,IL,Warren County
17,189,Illinois,IL,Washington County
17,191,Illinois,IL,Wayne County
17,193,Illinois,IL,White County
17,195,Illinois,IL,Whiteside County
17,197,Illinois,IL,Will County
17,199,Illinois,IL,Williamson County
17,201,Illinois,IL,Winnebago County
17,203,Illinois,IL,Woodford County
18,001,Indiana,IN,Adams County
18,003,Indiana,IN,Allen County
18,005,Indiana,IN,Bartholomew County
18,007,Indiana,IN,Benton County
18,009,Indiana,IN,Blackford County
18,011,Indiana,IN,Boone County
18,013,Indiana,IN,Brown County
18,015,Indiana,IN,Carroll County
18,017,Indiana,IN,Cass County
18,019,Indiana,IN,Clark County
18,021,Indiana,IN,Clay County
18,023,Indiana,IN,Clinton County
18,025,Indiana,IN,Crawford County
18,027,Indiana,IN,Daviess County
18,029,Indiana,IN,Dearborn County
18,031,Indiana,IN,Decatur County
18,033,Indiana,IN,DeKalb County
18,035,Indiana,IN,Delaware County
18,037,Indiana,IN,Dubois County
18,039,Indiana,IN,Elkhart County
18,041,Indiana,IN,Fayette County
18,043,Indiana,IN,Floyd County
18,045,Indiana,IN,Fountain County
18,047,Indiana,IN,Franklin County
18,049,Indiana,IN,Fulton County
18,051,Indiana,IN,Gibson County
18,053,Indiana,IN,Grant County
18,055,Indiana,IN,Greene County
18,057,Indiana,IN,Hamilton County
18,059,Indiana,IN,Hancock County
18,061,Indiana,IN,Harrison County
18,063,Indiana,IN,Hendricks County
18,065,Indiana,IN,Henry County
18,067,Indiana,IN,Howard County
18,069,Indiana,IN,Huntington County
18,071,Indiana,IN,Jackson County
18,073,Indiana,IN,Jasper County
18,075,Indiana,IN,Jay County
18,077,Indiana,IN,Jefferson County
18,079,Indiana,IN,Jennings County
18,081,Indiana,IN,Johnson County
18,083,Indiana,IN,Knox County
18,085,Indiana,IN,Kosciusko County
18,087,Indiana,IN,LaGrange County
18,089,Indiana,IN,Lake County
18,091,Indiana,IN,LaPorte County
18,093,Indiana,IN,Lawrence County
18,095,Indiana,IN,Madison County
18,097,Indiana,IN,Marion County
18,099,Indiana,IN,Marshall County
18,101,Indiana,IN,Martin County
18,103,Indiana,IN,Miami County
18,105,Indiana,IN,Monroe County
18,107,Indiana,IN,Montgomery County
18,109,Indiana,IN,Morgan County
18,111,Indiana,IN,Newton County
18,113,Indiana,IN,Noble County
18,115,Indiana,IN,Ohio County
18,117,Indiana,IN,Orange County
18,119,Indiana,IN,Owen County
18,121,Indiana,IN,Parke County
18,123,Indiana,IN,Perry County
18,125,Indiana,IN,Pike County
18,127,Indiana,IN,Porter County
18,129,Indiana,IN,Posey County
18,131,Indiana,IN,Pulaski County
18,133,Indiana,IN,Putnam County
18,135,Indiana,IN,Randolph County
18,137,Indiana,IN,Ripley County
18,139,Indiana,IN,Rush County
18,141,Indiana,IN,St. Joseph County
18,143,Indiana,IN,Scott County
18,145,Indiana,IN,Shelby County
18,147,Indiana,IN,Spencer County
18,149,Indiana,IN,Starke County
18,151,Indiana,IN,Steuben County
